PO_ID,Order_Date,Supplier_ID,Material_ID,Quantity,Unit_Price,Total_Cost
PO005908,2024-01-11,SUP018,MAT024,102,2762,281724
PO005909,2024-03-14,SUP017,MAT011,114,1518,173052
PO005910,2024-02-15,SUP019,MAT026,529,2310,1221990
PO005911,2025-04-14,SUP011,MAT024,967,3759,3634953
PO005912,2025-10-01,SUP018,MAT014,478,926,442628
PO005913,2025-10-16,SUP018,MAT021,190,3871,735490
PO005914,2025-03-15,SUP006,MAT019,89,606,53934
PO005915,2024-05-11,SUP002,MAT015,5753,27,155331
PO005916,2024-06-13,SUP020,MAT007,444,3962,1759128
PO005917,2024-11-07,SUP003,MAT017,2144,7,15008
PO005918,2025-03-26,SUP001,MAT011,193,2261,436373
PO005919,2025-06-02,SUP004,MAT013,809,739,597851
PO005920,2024-04-01,SUP005,MAT015,8667,36,312012
PO005921,2024-08-09,SUP003,MAT019,154,2887,444598
PO005922,2025-06-08,SUP013,MAT021,419,1324,554756
PO005923,2024-08-12,SUP001,MAT004,206,3800,782800
PO005924,2025-06-07,SUP019,MAT023,831,4089,3397959
PO005925,2024-09-08,SUP010,MAT012,166,1988,330008
PO005926,2025-07-01,SUP012,MAT022,387,2819,1090953
PO005927,2025-07-05,SUP017,MAT022,721,2028,1462188
PO005928,2024-10-26,SUP001,MAT022,478,4452,2128056
PO005929,2024-10-14,SUP005,MAT007,696,1372,954912
PO005930,2024-12-02,SUP015,MAT017,1903,44,83732
PO005931,2025-07-29,SUP016,MAT016,8237,32,263584
PO005932,2024-05-01,SUP007,MAT004,393,1214,477102
PO005933,2025-11-02,SUP010,MAT003,750,578,433500
PO005934,2025-02-06,SUP009,MAT007,464,3968,1841152
PO005935,2024-02-03,SUP008,MAT001,984,375,369000
PO005936,2024-02-29,SUP005,MAT015,3409,49,167041
PO005937,2024-12-17,SUP009,MAT009,130,791,102830
PO005938,2025-02-04,SUP012,MAT018,50,567,28350
PO005939,2025-03-16,SUP016,MAT021,391,224,87584
PO005940,2025-07-25,SUP009,MAT022,338,2869,969722
PO005941,2024-03-14,SUP010,MAT013,493,3998,1971014
PO005942,2024-01-24,SUP011,MAT007,433,3115,1348795
PO005943,2024-02-26,SUP005,MAT019,103,1116,114948
PO005944,2025-05-08,SUP010,MAT005,138,222,30636
PO005945,2025-03-11,SUP015,MAT024,465,2141,995565
PO005946,2024-08-20,SUP009,MAT013,112,1549,173488
PO005947,2025-04-20,SUP001,MAT006,562,2334,1311708
PO005948,2024-09-22,SUP019,MAT008,359,2984,1071256
PO005949,2025-07-21,SUP012,MAT014,844,1384,1168096
PO005950,2025-03-30,SUP019,MAT012,163,1975,321925
PO005951,2025-09-24,SUP015,MAT009,139,839,116621
PO005952,2024-09-19,SUP015,MAT003,534,696,371664
PO005953,2025-06-19,SUP012,MAT024,914,1434,1310676
PO005954,2025-03-31,SUP015,MAT002,972,1073,1042956
PO005955,2024-08-19,SUP007,MAT012,185,1819,336515
PO005956,2025-04-26,SUP015,MAT007,835,3964,3309940
PO005957,2025-12-01,SUP009,MAT008,648,3400,2203200
PO005958,2024-03-09,SUP015,MAT025,621,1283,796743
PO005959,2025-06-12,SUP014,MAT029,150,1599,239850
PO005960,2025-01-24,SUP004,MAT028,8367,8,66936
PO005961,2025-10-22,SUP008,MAT023,348,3868,1346064
PO005962,2025-12-15,SUP012,MAT008,117,288,33696
PO005963,2024-03-26,SUP002,MAT009,58,1445,83810
PO005964,2024-08-13,SUP014,MAT016,9135,11,100485
PO005965,2024-04-15,SUP020,MAT002,975,553,539175
PO005966,2025-02-20,SUP012,MAT004,743,4771,3544853
PO005967,2024-05-13,SUP001,MAT018,158,1060,167480
PO005968,2024-09-20,SUP013,MAT005,180,3084,555120
PO005969,2025-05-26,SUP016,MAT003,429,1191,510939
PO005970,2025-07-02,SUP016,MAT022,552,4927,2719704
PO005971,2025-10-21,SUP019,MAT008,966,1661,1604526
PO005972,2025-03-25,SUP013,MAT007,168,1862,312816
PO005973,2024-08-14,SUP001,MAT009,274,1217,333458
PO005974,2024-12-30,SUP008,MAT025,173,1737,300501
PO005975,2025-09-18,SUP019,MAT010,269,2117,569473
PO005976,2025-12-29,SUP009,MAT018,120,2284,274080
PO005977,2024-09-16,SUP006,MAT029,69,2160,149040
PO005978,2025-09-20,SUP015,MAT016,6810,31,211110
PO005979,2025-10-31,SUP009,MAT017,8787,9,79083
PO005980,2025-08-06,SUP013,MAT028,4098,7,28686
PO005981,2024-10-04,SUP003,MAT017,5822,50,291100
PO005982,2025-11-24,SUP006,MAT016,6966,41,285606
PO005983,2025-02-09,SUP013,MAT029,53,1122,59466
PO005984,2024-10-10,SUP016,MAT030,170,1373,233410
PO005985,2024-11-29,SUP013,MAT014,710,3622,2571620
PO005986,2025-08-22,SUP017,MAT004,304,2789,847856
PO005987,2024-10-21,SUP003,MAT014,780,1180,920400
PO005988,2025-02-27,SUP008,MAT010,63,675,42525
PO005989,2024-07-01,SUP014,MAT029,280,605,169400
PO005990,2025-07-24,SUP012,MAT018,162,671,108702
PO005991,2025-03-02,SUP010,MAT021,739,4350,3214650
PO005992,2024-10-24,SUP019,MAT009,60,829,49740
PO005993,2024-04-22,SUP001,MAT002,543,332,180276
PO005994,2024-09-08,SUP009,MAT013,733,561,411213
PO005995,2024-12-29,SUP009,MAT005,505,4151,2096255
PO005996,2024-05-31,SUP006,MAT029,155,1979,306745
PO005997,2025-12-25,SUP010,MAT030,172,888,152736
PO005998,2025-12-01,SUP005,MAT026,469,1740,816060
PO005999,2025-12-10,SUP005,MAT015,5478,32,175296
PO006000,2025-09-01,SUP018,MAT005,596,2805,1671780
PO006001,2025-08-11,SUP012,MAT008,110,3219,354090
PO006002,2025-10-08,SUP019,MAT027,6066,39,236574
PO006003,2024-06-26,SUP013,MAT023,855,3925,3355875
PO006004,2024-03-29,SUP011,MAT019,94,915,86010
PO006005,2025-05-11,SUP012,MAT024,306,3844,1176264
PO006006,2024-08-16,SUP011,MAT003,704,1190,837760
PO006007,2024-02-11,SUP004,MAT016,3089,36,111204
PO006008,2025-09-10,SUP008,MAT003,647,1076,696172
PO006009,2024-02-19,SUP015,MAT009,232,2431,563992
PO006010,2025-04-27,SUP003,MAT030,128,2058,263424
PO006011,2024-09-19,SUP009,MAT027,6109,44,268796
PO006012,2024-03-16,SUP007,MAT023,210,3125,656250
PO006013,2025-08-24,SUP019,MAT023,292,2193,640356
PO006014,2025-10-05,SUP016,MAT021,231,1308,302148
PO006015,2025-03-31,SUP009,MAT004,885,395,349575
PO006016,2025-05-17,SUP017,MAT021,874,2044,1786456
PO006017,2024-10-09,SUP017,MAT004,184,2014,370576
PO006018,2025-12-29,SUP003,MAT001,910,542,493220
PO006019,2024-09-11,SUP004,MAT025,158,899,142042
PO006020,2024-03-14,SUP002,MAT005,560,2043,1144080
PO006021,2025-04-08,SUP003,MAT019,83,1953,162099
PO006022,2024-08-04,SUP002,MAT029,291,1838,534858
PO006023,2024-02-01,SUP020,MAT006,568,2141,1216088
PO006024,2025-09-23,SUP019,MAT012,156,673,104988
PO006025,2025-03-12,SUP015,MAT016,8724,34,296616
PO006026,2024-11-05,SUP020,MAT004,502,2026,1017052
PO006027,2024-07-05,SUP004,MAT012,88,2121,186648
PO006028,2025-01-15,SUP016,MAT003,786,854,671244
PO006029,2025-07-01,SUP006,MAT030,223,2408,536984
PO006030,2024-07-21,SUP009,MAT025,719,2183,1569577
PO006031,2025-08-20,SUP011,MAT016,4178,18,75204
PO006032,2025-08-28,SUP019,MAT024,237,507,120159
PO006033,2025-07-10,SUP013,MAT003,281,358,100598
PO006034,2025-08-23,SUP006,MAT021,251,1565,392815
PO006035,2025-09-20,SUP013,MAT004,721,203,146363
PO006036,2025-02-23,SUP010,MAT008,276,4610,1272360
PO006037,2024-10-17,SUP016,MAT017,1964,50,98200
PO006038,2025-05-22,SUP004,MAT016,5874,38,223212
PO006039,2025-02-25,SUP013,MAT014,666,694,462204
PO006040,2025-04-05,SUP017,MAT003,255,344,87720
PO006041,2025-08-17,SUP014,MAT017,6214,49,304486
PO006042,2024-09-07,SUP002,MAT008,180,2086,375480
PO006043,2025-01-16,SUP003,MAT027,4961,20,99220
PO006044,2024-01-30,SUP004,MAT004,608,4223,2567584
PO006045,2024-03-20,SUP001,MAT021,881,1518,1337358
PO006046,2024-07-03,SUP015,MAT026,909,1503,1366227
PO006047,2025-10-30,SUP019,MAT014,331,1132,374692
PO006048,2025-02-11,SUP017,MAT019,30,1476,44280
PO006049,2024-04-09,SUP005,MAT019,45,1611,72495
PO006050,2024-11-06,SUP004,MAT013,674,608,409792
PO006051,2024-05-18,SUP020,MAT016,9641,46,443486
PO006052,2025-09-18,SUP007,MAT010,235,1195,280825
PO006053,2025-06-08,SUP008,MAT019,93,1983,184419
PO006054,2025-10-13,SUP020,MAT026,219,4563,999297
PO006055,2025-09-06,SUP017,MAT008,111,489,54279
PO006056,2025-04-19,SUP019,MAT023,559,4523,2528357
PO006057,2024-01-02,SUP012,MAT023,104,983,102232
PO006058,2024-07-09,SUP013,MAT022,808,3297,2663976
PO006059,2024-10-01,SUP013,MAT009,104,1244,129376
PO006060,2025-04-04,SUP012,MAT016,4904,23,112792
PO006061,2025-03-01,SUP012,MAT030,172,2400,412800
PO006062,2024-07-29,SUP013,MAT014,558,1452,810216
PO006063,2024-12-28,SUP002,MAT001,498,551,274398
PO006064,2025-02-06,SUP001,MAT028,6605,38,250990
PO006065,2025-11-24,SUP016,MAT001,274,1081,296194
PO006066,2024-10-19,SUP004,MAT018,66,2712,178992
PO006067,2024-04-22,SUP010,MAT015,9875,34,335750
PO006068,2025-10-07,SUP014,MAT012,236,1961,462796
PO006069,2024-11-25,SUP016,MAT025,124,1172,145328
PO006070,2024-08-07,SUP020,MAT010,148,1202,177896
PO006071,2024-05-07,SUP015,MAT020,337,2056,692872
PO006072,2025-09-11,SUP002,MAT001,637,516,328692
PO006073,2025-04-17,SUP003,MAT023,777,3916,3042732
PO006074,2025-04-07,SUP009,MAT019,147,1031,151557
PO006075,2025-01-26,SUP005,MAT015,7081,21,148701
PO006076,2025-04-22,SUP013,MAT001,331,512,169472
PO006077,2024-09-04,SUP007,MAT007,283,2880,815040
PO006078,2024-04-04,SUP014,MAT021,863,4614,3981882
PO006079,2025-03-31,SUP013,MAT013,765,3294,2519910
PO006080,2025-05-26,SUP006,MAT011,256,1922,492032
PO006081,2025-07-23,SUP002,MAT010,261,1736,453096
PO006082,2025-11-20,SUP019,MAT012,171,2471,422541
PO006083,2025-05-25,SUP009,MAT001,954,909,867186
PO006084,2025-04-06,SUP011,MAT010,232,1977,458664
PO006085,2025-12-10,SUP010,MAT024,296,1262,373552
PO006086,2024-03-01,SUP005,MAT016,6655,37,246235
PO006087,2024-03-30,SUP016,MAT027,4540,23,104420
PO006088,2024-08-17,SUP013,MAT011,250,2040,510000
PO006089,2024-06-08,SUP009,MAT003,988,933,921804
PO006090,2024-09-25,SUP003,MAT012,75,788,59100
PO006091,2024-03-29,SUP012,MAT025,666,3054,2033964
PO006092,2024-01-02,SUP008,MAT026,688,1239,852432
PO006093,2024-08-09,SUP005,MAT017,9175,28,256900
PO006094,2025-06-22,SUP004,MAT012,82,960,78720
PO006095,2024-09-10,SUP009,MAT002,665,1176,782040
PO006096,2024-08-01,SUP015,MAT009,137,1048,143576
PO006097,2025-06-08,SUP020,MAT023,558,4370,2438460
PO006098,2024-07-23,SUP008,MAT001,548,1198,656504
PO006099,2025-08-17,SUP011,MAT005,148,4135,611980
PO006100,2025-07-02,SUP018,MAT021,423,1352,571896
PO006101,2024-08-24,SUP011,MAT007,153,1697,259641
PO006102,2024-01-26,SUP010,MAT006,129,2186,281994
PO006103,2024-11-05,SUP004,MAT010,99,2368,234432
PO006104,2025-06-18,SUP012,MAT007,550,2595,1427250
PO006105,2024-04-14,SUP001,MAT004,578,2862,1654236
PO006106,2024-12-06,SUP019,MAT006,547,1641,897627
PO006107,2025-10-28,SUP003,MAT024,473,4485,2121405
PO006108,2025-12-24,SUP004,MAT026,404,382,154328
PO006109,2025-09-18,SUP020,MAT016,1398,7,9786
PO006110,2025-05-10,SUP011,MAT019,52,2361,122772
PO006111,2024-04-08,SUP016,MAT029,184,1783,328072
PO006112,2024-02-23,SUP006,MAT016,1472,29,42688
PO006113,2024-05-24,SUP008,MAT028,1629,5,8145
PO006114,2025-10-30,SUP009,MAT019,164,678,111192
PO006115,2024-02-25,SUP015,MAT025,425,1904,809200
PO006116,2025-07-31,SUP001,MAT017,2238,38,85044
PO006117,2024-12-01,SUP014,MAT010,112,1254,140448
PO006118,2025-11-28,SUP012,MAT019,66,1306,86196
PO006119,2024-08-08,SUP018,MAT018,170,890,151300
PO006120,2024-12-19,SUP019,MAT028,4785,46,220110
PO006121,2024-06-14,SUP016,MAT018,43,2785,119755
PO006122,2025-12-08,SUP006,MAT005,353,4076,1438828
PO006123,2024-09-03,SUP014,MAT008,783,4672,3658176
PO006124,2024-01-24,SUP017,MAT001,216,1080,233280
PO006125,2024-01-29,SUP006,MAT013,241,3616,871456
PO006126,2024-02-11,SUP009,MAT014,964,4666,4498024
PO006127,2024-07-26,SUP015,MAT019,161,1185,190785
PO006128,2024-01-26,SUP018,MAT024,761,1485,1130085
PO006129,2024-04-03,SUP017,MAT001,480,1113,534240
PO006130,2024-09-20,SUP019,MAT001,538,1079,580502
PO006131,2024-01-10,SUP007,MAT017,3961,32,126752
PO006132,2025-11-15,SUP012,MAT005,111,4829,536019
PO006133,2024-03-08,SUP003,MAT018,99,2624,259776
PO006134,2024-07-12,SUP010,MAT004,623,2126,1324498
PO006135,2024-02-18,SUP011,MAT010,256,993,254208
PO006136,2024-11-21,SUP004,MAT005,466,2645,1232570
PO006137,2025-10-13,SUP006,MAT030,199,745,148255
PO006138,2025-04-14,SUP019,MAT002,601,847,509047
PO006139,2024-09-02,SUP020,MAT027,7907,39,308373
PO006140,2024-04-14,SUP012,MAT007,307,1358,416906
PO006141,2024-11-21,SUP008,MAT025,179,4173,746967
PO006142,2025-01-25,SUP020,MAT028,8754,33,288882
PO006143,2024-02-29,SUP013,MAT017,7454,27,201258
PO006144,2024-01-02,SUP001,MAT020,900,2635,2371500
PO006145,2024-06-28,SUP012,MAT017,9231,30,276930
PO006146,2024-07-30,SUP012,MAT011,267,1594,425598
PO006147,2024-04-24,SUP001,MAT013,141,1249,176109
PO006148,2024-02-09,SUP002,MAT002,278,486,135108
PO006149,2024-07-05,SUP007,MAT021,552,4641,2561832
PO006150,2024-12-17,SUP013,MAT017,8682,43,373326
PO006151,2024-10-26,SUP011,MAT026,305,3778,1152290
PO006152,2025-07-21,SUP013,MAT027,9422,13,122486
PO006153,2024-06-08,SUP008,MAT021,772,2313,1785636
PO006154,2024-10-09,SUP008,MAT011,199,1578,314022
PO006155,2025-06-08,SUP009,MAT018,136,629,85544
PO006156,2025-04-10,SUP015,MAT030,243,708,172044
PO006157,2024-08-19,SUP007,MAT014,974,4791,4666434
PO006158,2025-11-05,SUP005,MAT015,4670,34,158780
PO006159,2024-04-19,SUP019,MAT006,284,2473,702332
PO006160,2024-12-26,SUP005,MAT003,841,925,777925
PO006161,2025-09-30,SUP008,MAT013,960,4111,3946560
PO006162,2025-04-16,SUP010,MAT011,158,1055,166690
PO006163,2024-12-08,SUP006,MAT029,182,849,154518
PO006164,2024-05-02,SUP009,MAT024,505,475,239875
PO006165,2025-01-12,SUP017,MAT027,3693,36,132948
PO006166,2025-10-08,SUP009,MAT026,755,1206,910530
PO006167,2025-08-08,SUP014,MAT018,45,1551,69795
PO006168,2024-02-11,SUP017,MAT001,829,412,341548
PO006169,2024-06-09,SUP017,MAT017,9304,5,46520
PO006170,2024-08-23,SUP010,MAT008,839,2502,2099178
PO006171,2025-01-21,SUP004,MAT027,3408,25,85200
PO006172,2024-05-25,SUP016,MAT013,221,3637,803777
PO006173,2024-08-01,SUP017,MAT013,111,957,106227
PO006174,2024-12-04,SUP004,MAT010,234,2417,565578
PO006175,2024-07-03,SUP015,MAT027,4406,47,207082
PO006176,2024-06-21,SUP005,MAT030,188,2312,434656
PO006177,2025-12-19,SUP020,MAT003,606,672,407232
PO006178,2024-01-06,SUP015,MAT020,103,997,102691
PO006179,2024-08-15,SUP004,MAT013,360,2938,1057680
PO006180,2025-05-13,SUP015,MAT029,267,569,151923
PO006181,2024-03-07,SUP010,MAT001,341,335,114235
PO006182,2025-05-03,SUP011,MAT012,294,2233,656502
PO006183,2024-10-17,SUP010,MAT025,265,536,142040
PO006184,2025-03-13,SUP018,MAT022,228,4627,1054956
PO006185,2025-11-17,SUP018,MAT016,5251,47,246797
PO006186,2024-05-06,SUP008,MAT029,251,2002,502502
PO006187,2024-10-09,SUP020,MAT006,850,3518,2990300
PO006188,2024-04-20,SUP002,MAT004,745,1746,1300770
PO006189,2024-03-10,SUP018,MAT014,912,2017,1839504
PO006190,2024-02-18,SUP013,MAT015,8549,36,307764
PO006191,2024-04-10,SUP014,MAT018,46,2328,107088
PO006192,2024-02-17,SUP005,MAT029,174,1579,274746
PO006193,2025-12-01,SUP007,MAT006,396,1514,599544
PO006194,2024-07-02,SUP020,MAT015,7875,14,110250
PO006195,2024-08-25,SUP007,MAT009,132,656,86592
PO006196,2025-10-05,SUP009,MAT025,408,2793,1139544
PO006197,2025-06-09,SUP008,MAT006,898,2914,2616772
PO006198,2025-10-13,SUP012,MAT002,555,660,366300
PO006199,2025-07-02,SUP016,MAT006,687,463,318081
PO006200,2025-07-27,SUP017,MAT014,167,1066,178022
PO006201,2025-10-31,SUP008,MAT011,236,1489,351404
PO006202,2025-06-02,SUP001,MAT020,136,3937,535432
PO006203,2025-02-20,SUP004,MAT002,878,673,590894
PO006204,2025-11-23,SUP012,MAT028,5034,10,50340
PO006205,2025-09-10,SUP005,MAT005,231,4320,997920
PO006206,2025-06-19,SUP020,MAT012,62,1648,102176
PO006207,2024-09-03,SUP001,MAT027,7130,10,71300
PO006208,2025-09-02,SUP020,MAT016,7149,42,300258
PO006209,2024-08-06,SUP017,MAT012,212,619,131228
PO006210,2024-06-17,SUP002,MAT022,265,4927,1305655
PO006211,2024-03-01,SUP016,MAT024,168,1779,298872
PO006212,2025-08-09,SUP007,MAT014,582,1298,755436
PO006213,2024-06-13,SUP009,MAT018,68,2642,179656
PO006214,2025-12-22,SUP018,MAT007,720,750,540000
PO006215,2025-07-12,SUP002,MAT006,126,4274,538524
PO006216,2025-08-27,SUP015,MAT001,432,330,142560
PO006217,2024-06-25,SUP010,MAT023,636,4183,2660388
PO006218,2025-05-16,SUP003,MAT010,101,1075,108575
PO006219,2025-11-28,SUP019,MAT010,267,550,146850
PO006220,2025-03-31,SUP013,MAT020,308,2473,761684
PO006221,2024-01-27,SUP020,MAT026,813,3105,2524365
PO006222,2024-09-10,SUP012,MAT004,750,509,381750
PO006223,2024-07-29,SUP011,MAT017,5234,10,52340
PO006224,2024-02-04,SUP001,MAT013,833,2566,2137478
PO006225,2025-01-08,SUP011,MAT009,135,2114,285390
PO006226,2025-09-12,SUP004,MAT009,129,934,120486
PO006227,2025-05-15,SUP015,MAT018,135,1234,166590
PO006228,2024-04-14,SUP001,MAT011,129,1826,235554
PO006229,2024-09-16,SUP003,MAT001,475,974,462650
PO006230,2024-07-28,SUP010,MAT002,814,994,809116
PO006231,2024-02-09,SUP019,MAT003,845,833,703885
PO006232,2025-04-12,SUP009,MAT005,920,1370,1260400
PO006233,2025-07-14,SUP019,MAT011,173,997,172481
PO006234,2024-03-01,SUP001,MAT009,214,1533,328062
PO006235,2025-12-09,SUP016,MAT018,97,2201,213497
PO006236,2024-09-20,SUP018,MAT029,248,1219,302312
PO006237,2024-06-22,SUP016,MAT026,644,4244,2733136
PO006238,2025-07-08,SUP002,MAT003,912,703,641136
PO006239,2024-05-20,SUP017,MAT025,922,3955,3646510
PO006240,2025-12-19,SUP002,MAT017,8956,25,223900
PO006241,2024-11-12,SUP018,MAT023,160,1632,261120
PO006242,2024-10-28,SUP007,MAT007,846,710,600660
PO006243,2025-10-15,SUP020,MAT028,7201,44,316844
PO006244,2024-10-18,SUP002,MAT013,113,1618,182834
PO006245,2025-07-01,SUP008,MAT022,636,1085,690060
PO006246,2024-01-09,SUP016,MAT025,731,2446,1788026
PO006247,2025-04-16,SUP006,MAT028,1695,30,50850
PO006248,2025-09-20,SUP019,MAT009,115,1436,165140
PO006249,2024-07-08,SUP006,MAT025,483,1052,508116
PO006250,2025-05-30,SUP008,MAT019,106,918,97308
PO006251,2025-12-23,SUP020,MAT024,606,4390,2660340
PO006252,2025-12-18,SUP007,MAT010,116,1504,174464
PO006253,2025-07-30,SUP002,MAT025,471,1963,924573
PO006254,2025-05-17,SUP014,MAT024,743,2103,1562529
PO006255,2024-12-10,SUP020,MAT020,125,2390,298750
PO006256,2025-02-14,SUP013,MAT007,590,4982,2939380
PO006257,2024-03-29,SUP001,MAT007,875,2987,2613625
PO006258,2025-11-04,SUP007,MAT026,637,1066,679042
PO006259,2024-09-10,SUP012,MAT026,874,4315,3771310
PO006260,2025-04-04,SUP011,MAT012,94,806,75764
PO006261,2025-02-17,SUP006,MAT014,759,4322,3280398
PO006262,2024-05-05,SUP005,MAT027,2877,17,48909
PO006263,2025-05-22,SUP020,MAT019,52,1071,55692
PO006264,2025-06-30,SUP011,MAT022,908,1450,1316600
PO006265,2025-10-23,SUP018,MAT004,898,2296,2061808
PO006266,2025-08-07,SUP005,MAT004,149,447,66603
PO006267,2024-06-21,SUP011,MAT006,463,3868,1790884
PO006268,2024-03-03,SUP019,MAT014,281,4280,1202680
PO006269,2024-09-09,SUP012,MAT026,411,2853,1172583
PO006270,2025-06-18,SUP016,MAT008,897,4736,4248192
PO006271,2025-03-15,SUP011,MAT028,5414,27,146178
PO006272,2024-12-05,SUP013,MAT029,122,1846,225212
PO006273,2024-01-22,SUP020,MAT001,463,1177,544951
PO006274,2024-07-26,SUP015,MAT006,598,2840,1698320
PO006275,2024-11-02,SUP018,MAT003,370,1165,431050
PO006276,2025-10-19,SUP019,MAT012,171,1410,241110
PO006277,2024-12-28,SUP018,MAT029,274,916,250984
PO006278,2025-07-30,SUP010,MAT005,591,2682,1585062
PO006279,2025-04-30,SUP008,MAT014,156,2590,404040
PO006280,2024-04-04,SUP016,MAT022,721,3123,2251683
PO006281,2025-04-28,SUP012,MAT015,4295,35,150325
PO006282,2024-09-29,SUP008,MAT013,443,4936,2186648
PO006283,2024-09-01,SUP001,MAT003,694,680,471920
PO006284,2025-04-17,SUP009,MAT015,6327,14,88578
PO006285,2024-09-14,SUP001,MAT007,270,4328,1168560
PO006286,2025-09-02,SUP007,MAT008,806,1076,867256
PO006287,2024-09-22,SUP004,MAT027,2423,29,70267
PO006288,2024-02-10,SUP020,MAT024,924,4691,4334484
PO006289,2024-11-20,SUP009,MAT022,986,2532,2496552
PO006290,2024-12-10,SUP005,MAT021,108,3003,324324
PO006291,2025-12-19,SUP012,MAT020,837,4874,4079538
PO006292,2024-11-12,SUP004,MAT027,4597,20,91940
PO006293,2024-02-07,SUP007,MAT016,6333,27,170991
PO006294,2024-09-09,SUP008,MAT019,86,1288,110768
PO006295,2024-12-20,SUP012,MAT005,736,3077,2264672
PO006296,2025-06-14,SUP015,MAT025,822,4999,4109178
PO006297,2025-10-06,SUP014,MAT012,140,2480,347200
PO006298,2025-10-04,SUP018,MAT027,3765,13,48945
PO006299,2024-09-08,SUP018,MAT014,825,2018,1664850
PO006300,2024-08-24,SUP019,MAT014,439,570,250230
PO006301,2025-02-07,SUP011,MAT020,982,4571,4488722
PO006302,2025-03-25,SUP018,MAT004,175,3956,692300
PO006303,2025-01-13,SUP011,MAT014,352,3002,1056704
PO006304,2025-02-22,SUP004,MAT016,6570,49,321930
PO006305,2024-06-18,SUP002,MAT007,334,4336,1448224
PO006306,2024-10-29,SUP009,MAT005,576,4888,2815488
PO006307,2025-11-26,SUP006,MAT023,931,804,748524
PO006308,2024-10-15,SUP014,MAT013,732,493,360876
PO006309,2025-12-09,SUP008,MAT023,154,2173,334642
PO006310,2024-09-20,SUP015,MAT002,449,633,284217
PO006311,2025-04-08,SUP005,MAT001,335,872,292120
PO006312,2025-01-23,SUP014,MAT030,63,1804,113652
PO006313,2025-02-14,SUP006,MAT007,665,4305,2862825
PO006314,2024-01-25,SUP004,MAT011,147,1579,232113
PO006315,2024-05-08,SUP012,MAT026,872,1636,1426592
PO006316,2025-12-13,SUP015,MAT017,7584,7,53088
PO006317,2024-10-11,SUP005,MAT006,450,3216,1447200
PO006318,2024-06-17,SUP016,MAT013,316,270,85320
PO006319,2024-04-16,SUP001,MAT026,154,4989,768306
PO006320,2025-10-05,SUP014,MAT007,767,4300,3298100
PO006321,2024-04-25,SUP011,MAT022,452,556,251312
PO006322,2025-10-14,SUP012,MAT018,99,2477,245223
PO006323,2025-09-20,SUP015,MAT017,9520,25,238000
PO006324,2025-04-27,SUP013,MAT013,857,4876,4178732
PO006325,2025-01-17,SUP019,MAT030,96,1412,135552
PO006326,2025-01-04,SUP003,MAT007,734,3184,2337056
PO006327,2025-01-20,SUP003,MAT008,899,2589,2327511
PO006328,2024-10-28,SUP013,MAT021,236,3260,769360
PO006329,2025-01-23,SUP013,MAT024,981,3693,3622833
PO006330,2024-11-18,SUP009,MAT010,293,1419,415767
PO006331,2024-11-08,SUP004,MAT012,279,2454,684666
PO006332,2025-01-18,SUP018,MAT008,494,1444,713336
PO006333,2025-06-15,SUP010,MAT026,902,494,445588
PO006334,2024-06-05,SUP014,MAT027,9480,22,208560
PO006335,2024-08-06,SUP010,MAT011,107,1706,182542
PO006336,2024-10-30,SUP008,MAT023,814,741,603174
PO006337,2024-05-11,SUP001,MAT017,2764,20,55280
PO006338,2024-08-03,SUP015,MAT009,287,594,170478
PO006339,2025-02-15,SUP015,MAT011,94,1772,166568
PO006340,2025-07-11,SUP012,MAT030,281,2436,684516
PO006341,2024-03-24,SUP014,MAT007,556,3403,1892068
PO006342,2024-12-07,SUP004,MAT026,436,1158,504888
PO006343,2024-11-18,SUP019,MAT009,159,1297,206223
PO006344,2025-04-08,SUP002,MAT001,988,709,700492
PO006345,2024-07-16,SUP004,MAT019,104,2314,240656
PO006346,2025-03-08,SUP019,MAT012,106,932,98792
PO006347,2025-04-16,SUP009,MAT022,944,2424,2288256
PO006348,2025-09-08,SUP001,MAT026,689,1839,1267071
PO006349,2024-05-29,SUP018,MAT011,68,1761,119748
