Delivery_ID,PO_ID,Promised_Date,Delivery_Date,Delay_Days
DEL005615,PO005615,2024-09-25,2024-09-23,-2
DEL005616,PO005616,2024-07-20,2024-07-24,4
DEL005617,PO005617,2024-07-15,2024-07-19,4
DEL005618,PO005618,2024-10-10,2024-10-12,2
DEL005619,PO005619,2025-02-01,2025-02-01,0
DEL005620,PO005620,2024-01-23,2024-01-23,0
DEL005621,PO005621,2024-05-05,2024-05-10,5
DEL005622,PO005622,2024-12-30,2025-01-04,5
DEL005623,PO005623,2025-01-12,2025-01-17,5
DEL005624,PO005624,2024-08-03,2024-08-03,0
DEL005625,PO005625,2025-12-06,2025-12-04,-2
DEL005626,PO005626,2024-07-30,2024-08-01,2
DEL005627,PO005627,2025-06-08,2025-06-08,0
DEL005628,PO005628,2024-04-01,2024-03-30,-2
DEL005629,PO005629,2025-04-20,2025-04-23,3
DEL005630,PO005630,2025-07-18,2025-07-18,0
DEL005631,PO005631,2025-11-23,2025-11-23,0
DEL005632,PO005632,2024-08-04,2024-08-02,-2
DEL005633,PO005633,2025-03-10,2025-03-11,1
DEL005634,PO005634,2024-05-25,2024-05-28,3
DEL005635,PO005635,2024-02-10,2024-02-10,0
DEL005636,PO005636,2025-06-11,2025-06-11,0
DEL005637,PO005637,2024-07-02,2024-07-02,0
DEL005638,PO005638,2025-03-13,2025-03-12,-1
DEL005639,PO005639,2025-08-16,2025-08-19,3
DEL005640,PO005640,2024-05-22,2024-05-21,-1
DEL005641,PO005641,2024-11-11,2024-11-16,5
DEL005642,PO005642,2024-12-23,2024-12-22,-1
DEL005643,PO005643,2025-10-01,2025-10-03,2
DEL005644,PO005644,2024-09-15,2024-09-19,4
DEL005645,PO005645,2024-03-29,2024-03-31,2
DEL005646,PO005646,2025-08-06,2025-08-06,0
DEL005647,PO005647,2025-01-20,2025-01-18,-2
DEL005648,PO005648,2024-06-22,2024-06-22,0
DEL005649,PO005649,2024-12-16,2024-12-21,5
DEL005650,PO005650,2024-07-28,2024-07-27,-1
DEL005651,PO005651,2024-09-12,2024-09-10,-2
DEL005652,PO005652,2025-02-21,2025-02-24,3
DEL005653,PO005653,2024-12-27,2024-12-31,4
DEL005654,PO005654,2024-02-15,2024-02-15,0
DEL005655,PO005655,2024-01-26,2024-01-31,5
DEL005656,PO005656,2025-02-05,2025-02-07,2
DEL005657,PO005657,2024-07-12,2024-07-15,3
DEL005658,PO005658,2025-09-10,2025-09-09,-1
DEL005659,PO005659,2024-04-07,2024-04-06,-1
DEL005660,PO005660,2026-01-14,2026-01-16,2
DEL005661,PO005661,2024-03-29,2024-03-27,-2
DEL005662,PO005662,2025-08-09,2025-08-13,4
DEL005663,PO005663,2025-07-10,2025-07-10,0
DEL005664,PO005664,2026-01-13,2026-01-12,-1
DEL005665,PO005665,2024-09-17,2024-09-21,4
DEL005666,PO005666,2024-05-31,2024-05-31,0
DEL005667,PO005667,2024-01-21,2024-01-24,3
DEL005668,PO005668,2025-08-23,2025-08-23,0
DEL005669,PO005669,2024-12-04,2024-12-03,-1
DEL005670,PO005670,2024-05-03,2024-05-02,-1
DEL005671,PO005671,2024-02-08,2024-02-12,4
DEL005672,PO005672,2024-02-06,2024-02-11,5
DEL005673,PO005673,2025-06-03,2025-06-02,-1
DEL005674,PO005674,2025-01-21,2025-01-25,4
DEL005675,PO005675,2024-11-26,2024-12-01,5
DEL005676,PO005676,2025-02-24,2025-02-23,-1
DEL005677,PO005677,2025-06-12,2025-06-10,-2
DEL005678,PO005678,2025-10-07,2025-10-06,-1
DEL005679,PO005679,2025-10-27,2025-10-25,-2
DEL005680,PO005680,2024-08-28,2024-08-27,-1
DEL005681,PO005681,2024-02-03,2024-02-01,-2
DEL005682,PO005682,2024-04-13,2024-04-11,-2
DEL005683,PO005683,2025-07-22,2025-07-20,-2
DEL005684,PO005684,2025-10-24,2025-10-29,5
DEL005685,PO005685,2025-03-06,2025-03-09,3
DEL005686,PO005686,2024-08-18,2024-08-17,-1
DEL005687,PO005687,2024-05-02,2024-05-06,4
DEL005688,PO005688,2025-04-14,2025-04-14,0
DEL005689,PO005689,2024-10-28,2024-10-28,0
DEL005690,PO005690,2024-10-03,2024-10-08,5
DEL005691,PO005691,2024-03-05,2024-03-07,2
DEL005692,PO005692,2024-09-19,2024-09-21,2
DEL005693,PO005693,2024-07-27,2024-08-01,5
DEL005694,PO005694,2025-01-20,2025-01-20,0
DEL005695,PO005695,2024-12-28,2024-12-30,2
DEL005696,PO005696,2026-01-08,2026-01-07,-1
DEL005697,PO005697,2025-11-19,2025-11-20,1
DEL005698,PO005698,2024-11-30,2024-12-01,1
DEL005699,PO005699,2024-03-13,2024-03-15,2
DEL005700,PO005700,2025-08-19,2025-08-19,0
DEL005701,PO005701,2025-06-09,2025-06-10,1
DEL005702,PO005702,2025-11-29,2025-11-28,-1
DEL005703,PO005703,2025-05-09,2025-05-11,2
DEL005704,PO005704,2025-07-18,2025-07-21,3
DEL005705,PO005705,2025-08-04,2025-08-04,0
DEL005706,PO005706,2024-03-25,2024-03-30,5
DEL005707,PO005707,2025-08-16,2025-08-17,1
DEL005708,PO005708,2024-04-19,2024-04-20,1
DEL005709,PO005709,2025-07-23,2025-07-22,-1
DEL005710,PO005710,2025-06-30,2025-07-03,3
DEL005711,PO005711,2025-10-29,2025-10-31,2
DEL005712,PO005712,2024-09-26,2024-09-29,3
DEL005713,PO005713,2025-05-09,2025-05-09,0
DEL005714,PO005714,2024-03-15,2024-03-16,1
DEL005715,PO005715,2025-02-18,2025-02-20,2
DEL005716,PO005716,2025-07-13,2025-07-14,1
DEL005717,PO005717,2025-07-15,2025-07-16,1
DEL005718,PO005718,2024-02-12,2024-02-16,4
DEL005719,PO005719,2026-01-06,2026-01-08,2
DEL005720,PO005720,2025-01-20,2025-01-24,4
DEL005721,PO005721,2024-07-12,2024-07-13,1
DEL005722,PO005722,2025-04-16,2025-04-16,0
DEL005723,PO005723,2025-06-28,2025-06-26,-2
DEL005724,PO005724,2024-10-09,2024-10-11,2
DEL005725,PO005725,2024-03-25,2024-03-26,1
DEL005726,PO005726,2025-10-02,2025-10-03,1
DEL005727,PO005727,2024-12-07,2024-12-06,-1
DEL005728,PO005728,2024-12-29,2024-12-29,0
DEL005729,PO005729,2024-07-15,2024-07-16,1
DEL005730,PO005730,2025-05-01,2025-05-01,0
DEL005731,PO005731,2025-11-15,2025-11-20,5
DEL005732,PO005732,2025-12-15,2025-12-14,-1
DEL005733,PO005733,2025-08-13,2025-08-15,2
DEL005734,PO005734,2025-03-07,2025-03-05,-2
DEL005735,PO005735,2024-12-15,2024-12-20,5
DEL005736,PO005736,2024-04-20,2024-04-20,0
DEL005737,PO005737,2025-04-08,2025-04-07,-1
DEL005738,PO005738,2024-03-24,2024-03-26,2
DEL005739,PO005739,2024-11-01,2024-11-01,0
DEL005740,PO005740,2024-08-18,2024-08-22,4
DEL005741,PO005741,2024-06-05,2024-06-06,1
DEL005742,PO005742,2024-10-23,2024-10-25,2
DEL005743,PO005743,2025-03-19,2025-03-22,3
DEL005744,PO005744,2025-05-15,2025-05-13,-2
DEL005745,PO005745,2025-01-27,2025-01-29,2
DEL005746,PO005746,2024-03-11,2024-03-11,0
DEL005747,PO005747,2025-12-05,2025-12-04,-1
DEL005748,PO005748,2024-11-08,2024-11-11,3
DEL005749,PO005749,2025-11-22,2025-11-21,-1
DEL005750,PO005750,2024-03-17,2024-03-17,0
DEL005751,PO005751,2024-10-15,2024-10-15,0
DEL005752,PO005752,2024-02-18,2024-02-21,3
DEL005753,PO005753,2024-09-05,2024-09-03,-2
DEL005754,PO005754,2025-08-07,2025-08-11,4
DEL005755,PO005755,2025-08-29,2025-08-27,-2
DEL005756,PO005756,2024-09-08,2024-09-06,-2
DEL005757,PO005757,2025-08-10,2025-08-15,5
DEL005758,PO005758,2024-06-07,2024-06-05,-2
DEL005759,PO005759,2024-01-14,2024-01-16,2
DEL005760,PO005760,2025-09-23,2025-09-28,5
DEL005761,PO005761,2024-03-26,2024-03-24,-2
DEL005762,PO005762,2024-05-28,2024-05-26,-2
DEL005763,PO005763,2024-02-18,2024-02-23,5
DEL005764,PO005764,2024-08-05,2024-08-04,-1
DEL005765,PO005765,2024-12-05,2024-12-10,5
DEL005766,PO005766,2025-11-01,2025-11-04,3
DEL005767,PO005767,2024-12-07,2024-12-12,5
DEL005768,PO005768,2024-07-03,2024-07-06,3
DEL005769,PO005769,2025-02-26,2025-02-27,1
DEL005770,PO005770,2025-03-22,2025-03-20,-2
DEL005771,PO005771,2026-01-01,2026-01-05,4
DEL005772,PO005772,2024-12-28,2024-12-30,2
DEL005773,PO005773,2025-07-16,2025-07-20,4
DEL005774,PO005774,2025-10-28,2025-10-30,2
DEL005775,PO005775,2025-06-27,2025-06-27,0
DEL005776,PO005776,2024-05-13,2024-05-18,5
DEL005777,PO005777,2025-11-15,2025-11-15,0
DEL005778,PO005778,2025-12-21,2025-12-23,2
DEL005779,PO005779,2025-02-07,2025-02-10,3
DEL005780,PO005780,2024-03-26,2024-03-26,0
DEL005781,PO005781,2025-12-25,2025-12-23,-2
DEL005782,PO005782,2024-11-02,2024-11-03,1
DEL005783,PO005783,2024-09-13,2024-09-14,1
DEL005784,PO005784,2024-11-01,2024-10-31,-1
DEL005785,PO005785,2026-01-04,2026-01-08,4
DEL005786,PO005786,2025-07-28,2025-07-27,-1
DEL005787,PO005787,2025-06-25,2025-06-27,2
DEL005788,PO005788,2025-07-11,2025-07-13,2
DEL005789,PO005789,2025-03-02,2025-03-07,5
DEL005790,PO005790,2024-07-31,2024-07-30,-1
DEL005791,PO005791,2025-06-22,2025-06-21,-1
DEL005792,PO005792,2024-03-31,2024-04-02,2
DEL005793,PO005793,2025-12-21,2025-12-23,2
DEL005794,PO005794,2024-08-12,2024-08-11,-1
DEL005795,PO005795,2024-06-18,2024-06-19,1
DEL005796,PO005796,2025-04-02,2025-03-31,-2
DEL005797,PO005797,2025-04-20,2025-04-24,4
DEL005798,PO005798,2025-09-11,2025-09-12,1
DEL005799,PO005799,2024-06-02,2024-06-03,1
DEL005800,PO005800,2025-04-21,2025-04-19,-2
DEL005801,PO005801,2025-12-30,2026-01-01,2
DEL005802,PO005802,2024-10-21,2024-10-26,5
DEL005803,PO005803,2024-08-21,2024-08-20,-1
DEL005804,PO005804,2025-10-06,2025-10-09,3
DEL005805,PO005805,2025-09-10,2025-09-12,2
DEL005806,PO005806,2025-05-19,2025-05-24,5
DEL005807,PO005807,2025-03-22,2025-03-25,3
DEL005808,PO005808,2024-03-14,2024-03-12,-2
DEL005809,PO005809,2025-08-14,2025-08-17,3
DEL005810,PO005810,2024-09-30,2024-10-05,5
DEL005811,PO005811,2024-06-21,2024-06-21,0
DEL005812,PO005812,2025-01-19,2025-01-24,5
DEL005813,PO005813,2025-06-20,2025-06-24,4
DEL005814,PO005814,2025-11-25,2025-11-23,-2
DEL005815,PO005815,2024-04-25,2024-04-25,0
DEL005816,PO005816,2024-07-09,2024-07-13,4
DEL005817,PO005817,2025-04-24,2025-04-22,-2
DEL005818,PO005818,2025-08-31,2025-09-05,5
DEL005819,PO005819,2025-06-28,2025-07-01,3
DEL005820,PO005820,2024-02-24,2024-02-26,2
DEL005821,PO005821,2024-08-29,2024-09-03,5
DEL005822,PO005822,2024-10-02,2024-10-01,-1
DEL005823,PO005823,2024-12-29,2025-01-02,4
DEL005824,PO005824,2025-06-05,2025-06-05,0
DEL005825,PO005825,2024-01-08,2024-01-12,4
DEL005826,PO005826,2024-04-11,2024-04-16,5
DEL005827,PO005827,2025-02-13,2025-02-16,3
DEL005828,PO005828,2025-04-14,2025-04-18,4
DEL005829,PO005829,2024-03-12,2024-03-11,-1
DEL005830,PO005830,2025-08-21,2025-08-22,1
DEL005831,PO005831,2025-05-12,2025-05-12,0
DEL005832,PO005832,2024-03-10,2024-03-13,3
DEL005833,PO005833,2025-11-23,2025-11-27,4
DEL005834,PO005834,2024-11-28,2024-11-26,-2
DEL005835,PO005835,2025-03-13,2025-03-12,-1
DEL005836,PO005836,2024-06-23,2024-06-26,3
DEL005837,PO005837,2024-01-19,2024-01-17,-2
DEL005838,PO005838,2024-05-29,2024-06-01,3
DEL005839,PO005839,2024-02-23,2024-02-21,-2
DEL005840,PO005840,2025-06-23,2025-06-22,-1
DEL005841,PO005841,2025-12-31,2025-12-31,0
DEL005842,PO005842,2024-04-11,2024-04-09,-2
DEL005843,PO005843,2025-09-10,2025-09-08,-2
DEL005844,PO005844,2025-07-30,2025-08-03,4
DEL005845,PO005845,2025-07-21,2025-07-21,0
DEL005846,PO005846,2024-09-06,2024-09-11,5
DEL005847,PO005847,2024-02-12,2024-02-15,3
DEL005848,PO005848,2024-08-19,2024-08-18,-1
DEL005849,PO005849,2025-11-06,2025-11-09,3
DEL005850,PO005850,2024-10-31,2024-10-29,-2
DEL005851,PO005851,2025-09-01,2025-09-01,0
DEL005852,PO005852,2025-12-16,2025-12-18,2
DEL005853,PO005853,2024-01-30,2024-01-31,1
DEL005854,PO005854,2024-02-04,2024-02-06,2
DEL005855,PO005855,2024-05-17,2024-05-15,-2
DEL005856,PO005856,2025-09-22,2025-09-21,-1
DEL005857,PO005857,2025-12-08,2025-12-07,-1
DEL005858,PO005858,2025-07-19,2025-07-21,2
DEL005859,PO005859,2025-11-30,2025-12-05,5
DEL005860,PO005860,2026-01-19,2026-01-17,-2
DEL005861,PO005861,2025-03-30,2025-03-28,-2
DEL005862,PO005862,2025-01-11,2025-01-11,0
DEL005863,PO005863,2025-04-09,2025-04-07,-2
DEL005864,PO005864,2024-08-24,2024-08-27,3
DEL005865,PO005865,2024-11-01,2024-11-04,3
DEL005866,PO005866,2025-08-09,2025-08-14,5
DEL005867,PO005867,2024-05-22,2024-05-27,5
DEL005868,PO005868,2024-03-23,2024-03-28,5
DEL005869,PO005869,2024-10-13,2024-10-17,4
DEL005870,PO005870,2024-09-24,2024-09-29,5
DEL005871,PO005871,2025-06-25,2025-06-25,0
DEL005872,PO005872,2025-02-13,2025-02-12,-1
DEL005873,PO005873,2024-05-22,2024-05-23,1
DEL005874,PO005874,2024-01-22,2024-01-21,-1
DEL005875,PO005875,2025-08-28,2025-08-30,2
DEL005876,PO005876,2025-09-19,2025-09-18,-1
DEL005877,PO005877,2024-06-19,2024-06-23,4
DEL005878,PO005878,2025-05-12,2025-05-12,0
DEL005879,PO005879,2024-03-27,2024-03-25,-2
DEL005880,PO005880,2025-10-22,2025-10-25,3
DEL005881,PO005881,2024-03-27,2024-03-29,2
DEL005882,PO005882,2024-01-21,2024-01-22,1
DEL005883,PO005883,2025-02-06,2025-02-11,5
DEL005884,PO005884,2024-11-27,2024-11-27,0
DEL005885,PO005885,2024-07-21,2024-07-25,4
DEL005886,PO005886,2025-02-21,2025-02-23,2
DEL005887,PO005887,2024-10-06,2024-10-04,-2
DEL005888,PO005888,2024-04-20,2024-04-18,-2
DEL005889,PO005889,2024-02-08,2024-02-08,0
DEL005890,PO005890,2024-11-28,2024-11-29,1
DEL005891,PO005891,2025-08-22,2025-08-24,2
DEL005892,PO005892,2024-09-26,2024-09-25,-1
DEL005893,PO005893,2024-02-09,2024-02-08,-1
DEL005894,PO005894,2024-08-01,2024-08-03,2
DEL005895,PO005895,2024-03-13,2024-03-14,1
DEL005896,PO005896,2025-02-08,2025-02-13,5
DEL005897,PO005897,2024-05-21,2024-05-23,2
DEL005898,PO005898,2024-08-08,2024-08-12,4
DEL005899,PO005899,2024-12-09,2024-12-11,2
DEL005900,PO005900,2024-11-01,2024-11-04,3
DEL005901,PO005901,2025-08-04,2025-08-05,1
DEL005902,PO005902,2024-09-30,2024-10-04,4
DEL005903,PO005903,2024-08-29,2024-08-30,1
DEL005904,PO005904,2025-11-21,2025-11-20,-1
DEL005905,PO005905,2025-12-24,2025-12-29,5
DEL005906,PO005906,2025-07-20,2025-07-25,5
DEL005907,PO005907,2024-10-10,2024-10-09,-1
DEL005908,PO005908,2024-01-21,2024-01-19,-2
DEL005909,PO005909,2024-03-22,2024-03-22,0
DEL005910,PO005910,2024-02-27,2024-02-29,2
DEL005911,PO005911,2025-05-01,2025-05-04,3
DEL005912,PO005912,2025-10-11,2025-10-14,3
DEL005913,PO005913,2025-10-26,2025-10-29,3
DEL005914,PO005914,2025-03-26,2025-03-31,5
DEL005915,PO005915,2024-05-23,2024-05-21,-2
DEL005916,PO005916,2024-07-04,2024-07-03,-1
DEL005917,PO005917,2024-11-21,2024-11-26,5
DEL005918,PO005918,2025-04-05,2025-04-04,-1
DEL005919,PO005919,2025-06-10,2025-06-10,0
DEL005920,PO005920,2024-04-08,2024-04-10,2
DEL005921,PO005921,2024-08-23,2024-08-22,-1
DEL005922,PO005922,2025-07-02,2025-07-07,5
DEL005923,PO005923,2024-08-22,2024-08-25,3
DEL005924,PO005924,2025-06-19,2025-06-22,3
DEL005925,PO005925,2024-09-23,2024-09-28,5
DEL005926,PO005926,2025-07-23,2025-07-24,1
DEL005927,PO005927,2025-07-13,2025-07-12,-1
DEL005928,PO005928,2024-11-05,2024-11-10,5
DEL005929,PO005929,2024-10-21,2024-10-24,3
DEL005930,PO005930,2024-12-20,2024-12-24,4
DEL005931,PO005931,2025-08-07,2025-08-08,1
DEL005932,PO005932,2024-05-19,2024-05-18,-1
DEL005933,PO005933,2025-11-17,2025-11-16,-1
DEL005934,PO005934,2025-02-26,2025-02-24,-2
DEL005935,PO005935,2024-02-24,2024-02-26,2
DEL005936,PO005936,2024-03-07,2024-03-12,5
DEL005937,PO005937,2025-01-06,2025-01-09,3
DEL005938,PO005938,2025-02-26,2025-02-28,2
DEL005939,PO005939,2025-03-25,2025-03-23,-2
DEL005940,PO005940,2025-08-14,2025-08-15,1
DEL005941,PO005941,2024-03-29,2024-04-01,3
DEL005942,PO005942,2024-02-10,2024-02-12,2
DEL005943,PO005943,2024-03-04,2024-03-02,-2
DEL005944,PO005944,2025-05-23,2025-05-22,-1
DEL005945,PO005945,2025-03-29,2025-03-29,0
DEL005946,PO005946,2024-09-09,2024-09-13,4
DEL005947,PO005947,2025-04-30,2025-05-05,5
DEL005948,PO005948,2024-10-04,2024-10-08,4
DEL005949,PO005949,2025-08-12,2025-08-15,3
DEL005950,PO005950,2025-04-11,2025-04-09,-2
DEL005951,PO005951,2025-10-12,2025-10-10,-2
DEL005952,PO005952,2024-10-07,2024-10-05,-2
DEL005953,PO005953,2025-07-11,2025-07-12,1
DEL005954,PO005954,2025-04-18,2025-04-23,5
DEL005955,PO005955,2024-09-06,2024-09-08,2
DEL005956,PO005956,2025-05-14,2025-05-12,-2
DEL005957,PO005957,2025-12-21,2025-12-26,5
DEL005958,PO005958,2024-03-27,2024-04-01,5
DEL005959,PO005959,2025-07-01,2025-07-02,1
DEL005960,PO005960,2025-02-01,2025-02-04,3
DEL005961,PO005961,2025-11-12,2025-11-10,-2
DEL005962,PO005962,2026-01-06,2026-01-04,-2
DEL005963,PO005963,2024-04-07,2024-04-12,5
DEL005964,PO005964,2024-09-01,2024-09-03,2
DEL005965,PO005965,2024-05-06,2024-05-10,4
DEL005966,PO005966,2025-03-14,2025-03-19,5
DEL005967,PO005967,2024-05-23,2024-05-22,-1
DEL005968,PO005968,2024-10-14,2024-10-19,5
DEL005969,PO005969,2025-06-04,2025-06-05,1
DEL005970,PO005970,2025-07-11,2025-07-14,3
DEL005971,PO005971,2025-11-02,2025-11-03,1
DEL005972,PO005972,2025-04-18,2025-04-18,0
DEL005973,PO005973,2024-08-24,2024-08-22,-2
DEL005974,PO005974,2025-01-20,2025-01-23,3
DEL005975,PO005975,2025-09-30,2025-10-02,2
DEL005976,PO005976,2026-01-18,2026-01-21,3
DEL005977,PO005977,2024-09-27,2024-09-30,3
DEL005978,PO005978,2025-10-08,2025-10-08,0
DEL005979,PO005979,2025-11-20,2025-11-25,5
DEL005980,PO005980,2025-08-30,2025-08-29,-1
DEL005981,PO005981,2024-10-18,2024-10-20,2
DEL005982,PO005982,2025-12-05,2025-12-07,2
DEL005983,PO005983,2025-03-05,2025-03-08,3
DEL005984,PO005984,2024-10-19,2024-10-18,-1
DEL005985,PO005985,2024-12-23,2024-12-27,4
DEL005986,PO005986,2025-08-30,2025-08-31,1
DEL005987,PO005987,2024-11-04,2024-11-05,1
DEL005988,PO005988,2025-03-20,2025-03-23,3
DEL005989,PO005989,2024-07-20,2024-07-25,5
DEL005990,PO005990,2025-08-15,2025-08-19,4
DEL005991,PO005991,2025-03-17,2025-03-20,3
DEL005992,PO005992,2024-11-05,2024-11-07,2
DEL005993,PO005993,2024-05-02,2024-05-02,0
DEL005994,PO005994,2024-09-28,2024-09-28,0
DEL005995,PO005995,2025-01-18,2025-01-22,4
DEL005996,PO005996,2024-06-11,2024-06-14,3
DEL005997,PO005997,2026-01-09,2026-01-07,-2
DEL005998,PO005998,2025-12-08,2025-12-08,0
DEL005999,PO005999,2025-12-17,2025-12-20,3
DEL006000,PO006000,2025-09-11,2025-09-13,2
DEL006001,PO006001,2025-09-02,2025-09-07,5
DEL006002,PO006002,2025-10-20,2025-10-23,3
DEL006003,PO006003,2024-07-20,2024-07-20,0
DEL006004,PO006004,2024-04-15,2024-04-19,4
DEL006005,PO006005,2025-06-02,2025-06-05,3
DEL006006,PO006006,2024-09-02,2024-09-04,2
DEL006007,PO006007,2024-02-19,2024-02-19,0
DEL006008,PO006008,2025-10-01,2025-10-02,1
DEL006009,PO006009,2024-03-08,2024-03-13,5
DEL006010,PO006010,2025-05-11,2025-05-11,0
DEL006011,PO006011,2024-10-09,2024-10-09,0
DEL006012,PO006012,2024-04-03,2024-04-02,-1
DEL006013,PO006013,2025-09-05,2025-09-03,-2
DEL006014,PO006014,2025-10-14,2025-10-19,5
DEL006015,PO006015,2025-04-20,2025-04-22,2
DEL006016,PO006016,2025-05-25,2025-05-30,5
DEL006017,PO006017,2024-10-17,2024-10-16,-1
DEL006018,PO006018,2026-01-12,2026-01-10,-2
DEL006019,PO006019,2024-09-19,2024-09-18,-1
DEL006020,PO006020,2024-03-26,2024-03-29,3
DEL006021,PO006021,2025-04-22,2025-04-24,2
DEL006022,PO006022,2024-08-16,2024-08-19,3
DEL006023,PO006023,2024-02-22,2024-02-20,-2
DEL006024,PO006024,2025-10-05,2025-10-04,-1
DEL006025,PO006025,2025-03-30,2025-04-02,3
DEL006026,PO006026,2024-11-26,2024-11-28,2
DEL006027,PO006027,2024-07-13,2024-07-14,1
DEL006028,PO006028,2025-01-24,2025-01-23,-1
DEL006029,PO006029,2025-07-12,2025-07-17,5
DEL006030,PO006030,2024-08-10,2024-08-09,-1
DEL006031,PO006031,2025-09-06,2025-09-09,3
DEL006032,PO006032,2025-09-09,2025-09-08,-1
DEL006033,PO006033,2025-08-03,2025-08-04,1
DEL006034,PO006034,2025-09-03,2025-09-05,2
DEL006035,PO006035,2025-10-14,2025-10-19,5
DEL006036,PO006036,2025-03-10,2025-03-11,1
DEL006037,PO006037,2024-10-26,2024-10-31,5
DEL006038,PO006038,2025-05-30,2025-05-28,-2
DEL006039,PO006039,2025-03-21,2025-03-26,5
DEL006040,PO006040,2025-04-13,2025-04-12,-1
DEL006041,PO006041,2025-09-05,2025-09-07,2
DEL006042,PO006042,2024-09-19,2024-09-21,2
DEL006043,PO006043,2025-01-30,2025-01-28,-2
DEL006044,PO006044,2024-02-07,2024-02-09,2
DEL006045,PO006045,2024-03-30,2024-04-04,5
DEL006046,PO006046,2024-07-21,2024-07-19,-2
DEL006047,PO006047,2025-11-11,2025-11-16,5
DEL006048,PO006048,2025-02-19,2025-02-22,3
DEL006049,PO006049,2024-04-16,2024-04-18,2
DEL006050,PO006050,2024-11-14,2024-11-14,0
DEL006051,PO006051,2024-06-08,2024-06-13,5
DEL006052,PO006052,2025-10-06,2025-10-10,4
DEL006053,PO006053,2025-06-29,2025-07-03,4
DEL006054,PO006054,2025-11-03,2025-11-01,-2
DEL006055,PO006055,2025-09-14,2025-09-14,0
DEL006056,PO006056,2025-05-01,2025-04-30,-1
DEL006057,PO006057,2024-01-24,2024-01-22,-2
DEL006058,PO006058,2024-08-02,2024-08-02,0
DEL006059,PO006059,2024-10-25,2024-10-28,3
DEL006060,PO006060,2025-04-26,2025-04-30,4
DEL006061,PO006061,2025-03-23,2025-03-26,3
DEL006062,PO006062,2024-08-22,2024-08-27,5
DEL006063,PO006063,2025-01-09,2025-01-09,0
DEL006064,PO006064,2025-02-16,2025-02-21,5
DEL006065,PO006065,2025-12-03,2025-12-01,-2
DEL006066,PO006066,2024-10-27,2024-10-29,2
DEL006067,PO006067,2024-05-07,2024-05-09,2
DEL006068,PO006068,2025-10-26,2025-10-29,3
DEL006069,PO006069,2024-12-04,2024-12-05,1
DEL006070,PO006070,2024-08-28,2024-08-28,0
DEL006071,PO006071,2024-05-25,2024-05-30,5
DEL006072,PO006072,2025-09-23,2025-09-21,-2
DEL006073,PO006073,2025-05-01,2025-04-30,-1
DEL006074,PO006074,2025-04-27,2025-04-30,3
DEL006075,PO006075,2025-02-02,2025-02-07,5
DEL006076,PO006076,2025-05-16,2025-05-14,-2
DEL006077,PO006077,2024-09-22,2024-09-26,4
DEL006078,PO006078,2024-04-23,2024-04-21,-2
DEL006079,PO006079,2025-04-24,2025-04-24,0
DEL006080,PO006080,2025-06-06,2025-06-08,2
DEL006081,PO006081,2025-08-04,2025-08-04,0
DEL006082,PO006082,2025-12-02,2025-12-01,-1
DEL006083,PO006083,2025-06-14,2025-06-16,2
DEL006084,PO006084,2025-04-23,2025-04-28,5
DEL006085,PO006085,2025-12-25,2025-12-26,1
DEL006086,PO006086,2024-03-08,2024-03-06,-2
DEL006087,PO006087,2024-04-08,2024-04-11,3
DEL006088,PO006088,2024-09-10,2024-09-11,1
DEL006089,PO006089,2024-06-28,2024-07-01,3
DEL006090,PO006090,2024-10-09,2024-10-09,0
DEL006091,PO006091,2024-04-20,2024-04-20,0
DEL006092,PO006092,2024-01-23,2024-01-23,0
DEL006093,PO006093,2024-08-16,2024-08-19,3
DEL006094,PO006094,2025-06-30,2025-06-30,0
DEL006095,PO006095,2024-09-30,2024-10-03,3
DEL006096,PO006096,2024-08-19,2024-08-24,5
DEL006097,PO006097,2025-06-29,2025-06-30,1
DEL006098,PO006098,2024-08-13,2024-08-12,-1
DEL006099,PO006099,2025-09-03,2025-09-08,5
DEL006100,PO006100,2025-07-12,2025-07-16,4
DEL006101,PO006101,2024-09-10,2024-09-12,2
DEL006102,PO006102,2024-02-10,2024-02-11,1
DEL006103,PO006103,2024-11-13,2024-11-11,-2
DEL006104,PO006104,2025-07-10,2025-07-11,1
DEL006105,PO006105,2024-04-24,2024-04-26,2
DEL006106,PO006106,2024-12-18,2024-12-22,4
DEL006107,PO006107,2025-11-11,2025-11-14,3
DEL006108,PO006108,2026-01-01,2026-01-06,5
DEL006109,PO006109,2025-10-09,2025-10-14,5
DEL006110,PO006110,2025-05-27,2025-05-31,4
DEL006111,PO006111,2024-04-17,2024-04-16,-1
DEL006112,PO006112,2024-03-05,2024-03-06,1
DEL006113,PO006113,2024-06-14,2024-06-19,5
DEL006114,PO006114,2025-11-19,2025-11-24,5
DEL006115,PO006115,2024-03-14,2024-03-14,0
DEL006116,PO006116,2025-08-10,2025-08-12,2
DEL006117,PO006117,2024-12-20,2024-12-20,0
DEL006118,PO006118,2025-12-20,2025-12-22,2
DEL006119,PO006119,2024-08-18,2024-08-17,-1
DEL006120,PO006120,2024-12-31,2025-01-03,3
DEL006121,PO006121,2024-06-23,2024-06-26,3
DEL006122,PO006122,2025-12-19,2025-12-20,1
DEL006123,PO006123,2024-09-22,2024-09-25,3
DEL006124,PO006124,2024-02-01,2024-01-30,-2
DEL006125,PO006125,2024-02-09,2024-02-07,-2
DEL006126,PO006126,2024-03-02,2024-03-04,2
